"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Click loss","run-multi-task-debiasing-1-logit - Click loss__MIN","run-multi-task-debiasing-1-logit - Click loss__MAX"
"26885","134421","134421","134421","0.25479382276535034","0.25479382276535034","0.25479382276535034"
"26908","134536","134536","134536","0.19337958097457886","0.19337958097457886","0.19337958097457886"
"26921","134601","134601","134601","0.19743216037750244","0.19743216037750244","0.19743216037750244"
"26933","134661","134661","134661","0.4499984681606293","0.4499984681606293","0.4499984681606293"
"26934","134666","134666","134666","0.12770545482635498","0.12770545482635498","0.12770545482635498"
"26960","134796","134796","134796","0.18442073464393616","0.18442073464393616","0.18442073464393616"
"26976","134876","134876","134876","0.23291563987731934","0.23291563987731934","0.23291563987731934"
"26979","134891","134891","134891","0.14741456508636475","0.14741456508636475","0.14741456508636475"
"26983","134911","134911","134911","0.2915426194667816","0.2915426194667816","0.2915426194667816"
"26989","134941","134941","134941","0.19642239809036255","0.19642239809036255","0.19642239809036255"
"26990","134946","134946","134946","0.23054897785186768","0.23054897785186768","0.23054897785186768"
"27005","135021","135021","135021","0.1943606287240982","0.1943606287240982","0.1943606287240982"
"27011","135051","135051","135051","0.2765745520591736","0.2765745520591736","0.2765745520591736"
"27016","135076","135076","135076","0.10953401029109955","0.10953401029109955","0.10953401029109955"
"27037","135181","135181","135181","0.36677536368370056","0.36677536368370056","0.36677536368370056"
"27055","135271","135271","135271","0.22417572140693665","0.22417572140693665","0.22417572140693665"
"27058","135286","135286","135286","0.28124871850013733","0.28124871850013733","0.28124871850013733"
"27077","135381","135381","135381","0.3374134302139282","0.3374134302139282","0.3374134302139282"
"27087","135431","135431","135431","0.10509767383337021","0.10509767383337021","0.10509767383337021"
"27091","135451","135451","135451","0.25334253907203674","0.25334253907203674","0.25334253907203674"
"27111","135551","135551","135551","0.14492663741111755","0.14492663741111755","0.14492663741111755"
"27122","135606","135606","135606","0.24013258516788483","0.24013258516788483","0.24013258516788483"
"27133","135661","135661","135661","0.19095435738563538","0.19095435738563538","0.19095435738563538"
"27136","135676","135676","135676","0.3440883159637451","0.3440883159637451","0.3440883159637451"
"27160","135796","135796","135796","0.23419931530952454","0.23419931530952454","0.23419931530952454"
"27161","135801","135801","135801","0.2790122330188751","0.2790122330188751","0.2790122330188751"
"27167","135831","135831","135831","0.25983235239982605","0.25983235239982605","0.25983235239982605"
"27177","135881","135881","135881","0.23471525311470032","0.23471525311470032","0.23471525311470032"
"27187","135931","135931","135931","0.28651273250579834","0.28651273250579834","0.28651273250579834"
"27192","135956","135956","135956","0.13525551557540894","0.13525551557540894","0.13525551557540894"
"27210","136046","136046","136046","0.40009742975234985","0.40009742975234985","0.40009742975234985"
"27217","136081","136081","136081","0.26618167757987976","0.26618167757987976","0.26618167757987976"
"27226","136126","136126","136126","0.21813566982746124","0.21813566982746124","0.21813566982746124"
"27261","136301","136301","136301","0.1610221266746521","0.1610221266746521","0.1610221266746521"
"27263","136311","136311","136311","0.19221556186676025","0.19221556186676025","0.19221556186676025"
"27283","136411","136411","136411","0.4156724214553833","0.4156724214553833","0.4156724214553833"
"27297","136481","136481","136481","0.16563847661018372","0.16563847661018372","0.16563847661018372"
"27315","136571","136571","136571","0.17441873252391815","0.17441873252391815","0.17441873252391815"
"27326","136626","136626","136626","0.335807204246521","0.335807204246521","0.335807204246521"
"27328","136636","136636","136636","0.28583189845085144","0.28583189845085144","0.28583189845085144"
"27361","136801","136801","136801","0.1537226438522339","0.1537226438522339","0.1537226438522339"
"27387","136931","136931","136931","0.3758243918418884","0.3758243918418884","0.3758243918418884"
"27435","137171","137171","137171","0.3316747546195984","0.3316747546195984","0.3316747546195984"
"27455","137271","137271","137271","0.16611695289611816","0.16611695289611816","0.16611695289611816"
"27464","137316","137316","137316","0.1938871592283249","0.1938871592283249","0.1938871592283249"
"27466","137326","137326","137326","0.17102119326591492","0.17102119326591492","0.17102119326591492"
"27472","137356","137356","137356","0.2916070818901062","0.2916070818901062","0.2916070818901062"
"27498","137486","137486","137486","0.1795830875635147","0.1795830875635147","0.1795830875635147"
"27511","137551","137551","137551","0.14648820459842682","0.14648820459842682","0.14648820459842682"
"27535","137671","137671","137671","0.18020910024642944","0.18020910024642944","0.18020910024642944"
"27547","137731","137731","137731","0.23505762219429016","0.23505762219429016","0.23505762219429016"
"27575","137871","137871","137871","0.1215161681175232","0.1215161681175232","0.1215161681175232"
"27576","137876","137876","137876","0.10351627320051193","0.10351627320051193","0.10351627320051193"
"27597","137981","137981","137981","0.18945537507534027","0.18945537507534027","0.18945537507534027"
"27604","138016","138016","138016","0.13863570988178253","0.13863570988178253","0.13863570988178253"
"27608","138036","138036","138036","0.4419935941696167","0.4419935941696167","0.4419935941696167"
"27654","138266","138266","138266","0.17685991525650024","0.17685991525650024","0.17685991525650024"
"27670","138346","138346","138346","0.10665680468082428","0.10665680468082428","0.10665680468082428"
"27678","138386","138386","138386","0.2018154263496399","0.2018154263496399","0.2018154263496399"
"27683","138411","138411","138411","0.3581356704235077","0.3581356704235077","0.3581356704235077"
"27697","138481","138481","138481","0.28701257705688477","0.28701257705688477","0.28701257705688477"
"27706","138526","138526","138526","0.36319637298583984","0.36319637298583984","0.36319637298583984"
"27744","138716","138716","138716","0.28471648693084717","0.28471648693084717","0.28471648693084717"
"27746","138726","138726","138726","0.24101057648658752","0.24101057648658752","0.24101057648658752"
"27748","138736","138736","138736","0.4248916506767273","0.4248916506767273","0.4248916506767273"
"27776","138876","138876","138876","0.20067337155342102","0.20067337155342102","0.20067337155342102"
"27781","138901","138901","138901","0.6531093120574951","0.6531093120574951","0.6531093120574951"
"27793","138961","138961","138961","0.2123701274394989","0.2123701274394989","0.2123701274394989"
"27797","138981","138981","138981","0.25205016136169434","0.25205016136169434","0.25205016136169434"
"27805","139021","139021","139021","0.21604107320308685","0.21604107320308685","0.21604107320308685"
"27844","139216","139216","139216","0.16621218621730804","0.16621218621730804","0.16621218621730804"
"27863","139311","139311","139311","0.11895652860403061","0.11895652860403061","0.11895652860403061"
"27885","139421","139421","139421","0.1957375556230545","0.1957375556230545","0.1957375556230545"
"27888","139436","139436","139436","0.22839444875717163","0.22839444875717163","0.22839444875717163"
"27932","139656","139656","139656","0.1842173933982849","0.1842173933982849","0.1842173933982849"
"27939","139691","139691","139691","0.1537243127822876","0.1537243127822876","0.1537243127822876"
"27943","139711","139711","139711","0.18450550734996796","0.18450550734996796","0.18450550734996796"
"27964","139816","139816","139816","0.14391258358955383","0.14391258358955383","0.14391258358955383"
"27979","139891","139891","139891","0.16325223445892334","0.16325223445892334","0.16325223445892334"
"27990","139946","139946","139946","0.2861451804637909","0.2861451804637909","0.2861451804637909"
"27994","139966","139966","139966","0.2231343388557434","0.2231343388557434","0.2231343388557434"
"27995","139971","139971","139971","0.2038956880569458","0.2038956880569458","0.2038956880569458"
"28025","140121","140121","140121","0.1334475725889206","0.1334475725889206","0.1334475725889206"
"28061","140301","140301","140301","0.10626058280467987","0.10626058280467987","0.10626058280467987"
"28065","140321","140321","140321","0.6378711462020874","0.6378711462020874","0.6378711462020874"
"28085","140421","140421","140421","0.42481496930122375","0.42481496930122375","0.42481496930122375"
"28105","140521","140521","140521","0.5249960422515869","0.5249960422515869","0.5249960422515869"
"28130","140646","140646","140646","0.33284813165664673","0.33284813165664673","0.33284813165664673"
"28212","141056","141056","141056","0.2580733299255371","0.2580733299255371","0.2580733299255371"
"28213","141061","141061","141061","0.1997719407081604","0.1997719407081604","0.1997719407081604"
"28240","141196","141196","141196","0.17700356245040894","0.17700356245040894","0.17700356245040894"
"28242","141206","141206","141206","0.2547512650489807","0.2547512650489807","0.2547512650489807"
"28245","141221","141221","141221","0.23575028777122498","0.23575028777122498","0.23575028777122498"
"28246","141226","141226","141226","0.21824374794960022","0.21824374794960022","0.21824374794960022"
"28252","141256","141256","141256","0.12732191383838654","0.12732191383838654","0.12732191383838654"
"28275","141371","141371","141371","0.3591810464859009","0.3591810464859009","0.3591810464859009"
"28276","141376","141376","141376","0.3423836827278137","0.3423836827278137","0.3423836827278137"
"28282","141406","141406","141406","0.4454732835292816","0.4454732835292816","0.4454732835292816"
"28316","141576","141576","141576","0.2246088683605194","0.2246088683605194","0.2246088683605194"
"28327","141631","141631","141631","0.23850759863853455","0.23850759863853455","0.23850759863853455"
"28329","141641","141641","141641","0.5178356766700745","0.5178356766700745","0.5178356766700745"
"28336","141676","141676","141676","0.22868749499320984","0.22868749499320984","0.22868749499320984"
"28347","141731","141731","141731","0.17266054451465607","0.17266054451465607","0.17266054451465607"
"28353","141761","141761","141761","0.41024404764175415","0.41024404764175415","0.41024404764175415"
"28361","141801","141801","141801","0.13309210538864136","0.13309210538864136","0.13309210538864136"
"28367","141831","141831","141831","0.2515106499195099","0.2515106499195099","0.2515106499195099"
"28372","141856","141856","141856","0.2535131871700287","0.2535131871700287","0.2535131871700287"
"28385","141921","141921","141921","0.21266227960586548","0.21266227960586548","0.21266227960586548"
"28387","141931","141931","141931","0.3866157531738281","0.3866157531738281","0.3866157531738281"
"28404","142016","142016","142016","0.3839491307735443","0.3839491307735443","0.3839491307735443"
"28430","142146","142146","142146","0.20365086197853088","0.20365086197853088","0.20365086197853088"
"28442","142206","142206","142206","0.10985708236694336","0.10985708236694336","0.10985708236694336"
"28471","142351","142351","142351","0.260176420211792","0.260176420211792","0.260176420211792"
"28484","142416","142416","142416","0.15553489327430725","0.15553489327430725","0.15553489327430725"
