"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"30413","152063","152063","152063","0.959317684173584","0.959317684173584","0.959317684173584"
"30416","152078","152078","152078","0.7002623677253723","0.7002623677253723","0.7002623677253723"
"30481","152403","152403","152403","2.1964592933654785","2.1964592933654785","2.1964592933654785"
"30543","152713","152713","152713","0.9480008482933044","0.9480008482933044","0.9480008482933044"
"30544","152718","152718","152718","0.24684271216392517","0.24684271216392517","0.24684271216392517"
"30553","152763","152763","152763","0.43983906507492065","0.43983906507492065","0.43983906507492065"
"30557","152783","152783","152783","1.0804977416992188","1.0804977416992188","1.0804977416992188"
"30567","152833","152833","152833","0.5683040022850037","0.5683040022850037","0.5683040022850037"
"30570","152848","152848","152848","0.8860267996788025","0.8860267996788025","0.8860267996788025"
"30572","152858","152858","152858","0.2928432822227478","0.2928432822227478","0.2928432822227478"
"30624","153118","153118","153118","0.8785949945449829","0.8785949945449829","0.8785949945449829"
"30643","153213","153213","153213","0.39517492055892944","0.39517492055892944","0.39517492055892944"
"30655","153273","153273","153273","0.6696944236755371","0.6696944236755371","0.6696944236755371"
"30668","153338","153338","153338","1.8184106349945068","1.8184106349945068","1.8184106349945068"
"30689","153443","153443","153443","1.7372629642486572","1.7372629642486572","1.7372629642486572"
"30700","153498","153498","153498","2.080345869064331","2.080345869064331","2.080345869064331"
"30701","153503","153503","153503","0.5632628202438354","0.5632628202438354","0.5632628202438354"
"30712","153558","153558","153558","1.7375922203063965","1.7375922203063965","1.7375922203063965"
"30713","153563","153563","153563","1.0958642959594727","1.0958642959594727","1.0958642959594727"
"30715","153573","153573","153573","0.888559103012085","0.888559103012085","0.888559103012085"
"30742","153708","153708","153708","1.8862332105636597","1.8862332105636597","1.8862332105636597"
"30745","153723","153723","153723","0.3889894485473633","0.3889894485473633","0.3889894485473633"
"30753","153763","153763","153763","0.4729393422603607","0.4729393422603607","0.4729393422603607"
"30762","153808","153808","153808","0.20853111147880554","0.20853111147880554","0.20853111147880554"
"30775","153873","153873","153873","1.613459587097168","1.613459587097168","1.613459587097168"
"30795","153973","153973","153973","0.4612295925617218","0.4612295925617218","0.4612295925617218"
"30809","154043","154043","154043","0.45854631066322327","0.45854631066322327","0.45854631066322327"
"30820","154098","154098","154098","1.347527027130127","1.347527027130127","1.347527027130127"
"30827","154133","154133","154133","1.3047218322753906","1.3047218322753906","1.3047218322753906"
"30841","154203","154203","154203","1.137420415878296","1.137420415878296","1.137420415878296"
"30855","154273","154273","154273","0.43194857239723206","0.43194857239723206","0.43194857239723206"
"30926","154628","154628","154628","0.43246835470199585","0.43246835470199585","0.43246835470199585"
"30940","154698","154698","154698","0.6361461877822876","0.6361461877822876","0.6361461877822876"
"30958","154788","154788","154788","0.35614264011383057","0.35614264011383057","0.35614264011383057"
"30959","154793","154793","154793","1.4782536029815674","1.4782536029815674","1.4782536029815674"
"30964","154818","154818","154818","0.9924731254577637","0.9924731254577637","0.9924731254577637"
"30967","154833","154833","154833","1.0858776569366455","1.0858776569366455","1.0858776569366455"
"30985","154923","154923","154923","0.7863246202468872","0.7863246202468872","0.7863246202468872"
"30996","154978","154978","154978","0.7663103342056274","0.7663103342056274","0.7663103342056274"
"31002","155008","155008","155008","1.4485379457473755","1.4485379457473755","1.4485379457473755"
"31004","155018","155018","155018","0.8557957410812378","0.8557957410812378","0.8557957410812378"
"31009","155043","155043","155043","0.8500142693519592","0.8500142693519592","0.8500142693519592"
"31020","155098","155098","155098","0.987507164478302","0.987507164478302","0.987507164478302"
"31027","155133","155133","155133","0.3510165512561798","0.3510165512561798","0.3510165512561798"
"31035","155173","155173","155173","0.4518149197101593","0.4518149197101593","0.4518149197101593"
"31040","155198","155198","155198","1.0147109031677246","1.0147109031677246","1.0147109031677246"
"31061","155303","155303","155303","1.537229061126709","1.537229061126709","1.537229061126709"
"31080","155398","155398","155398","0.3802117109298706","0.3802117109298706","0.3802117109298706"
"31083","155413","155413","155413","1.4606910943984985","1.4606910943984985","1.4606910943984985"
"31084","155418","155418","155418","0.5973913669586182","0.5973913669586182","0.5973913669586182"
"31085","155423","155423","155423","0.20853742957115173","0.20853742957115173","0.20853742957115173"
"31096","155478","155478","155478","0.18410731852054596","0.18410731852054596","0.18410731852054596"
"31097","155483","155483","155483","1.454931616783142","1.454931616783142","1.454931616783142"
"31108","155538","155538","155538","0.9997174143791199","0.9997174143791199","0.9997174143791199"
"31109","155543","155543","155543","1.1454169750213623","1.1454169750213623","1.1454169750213623"
"31124","155618","155618","155618","0.91026771068573","0.91026771068573","0.91026771068573"
"31139","155693","155693","155693","0.9955301284790039","0.9955301284790039","0.9955301284790039"
"31157","155783","155783","155783","1.4811885356903076","1.4811885356903076","1.4811885356903076"
"31190","155948","155948","155948","0.46506717801094055","0.46506717801094055","0.46506717801094055"
"31219","156093","156093","156093","0.6799947619438171","0.6799947619438171","0.6799947619438171"
"31224","156118","156118","156118","0.6221827268600464","0.6221827268600464","0.6221827268600464"
"31236","156178","156178","156178","0.5160278081893921","0.5160278081893921","0.5160278081893921"
"31246","156228","156228","156228","0.8153467178344727","0.8153467178344727","0.8153467178344727"
"31255","156273","156273","156273","0.2085585594177246","0.2085585594177246","0.2085585594177246"
"31262","156308","156308","156308","0.8423584699630737","0.8423584699630737","0.8423584699630737"
"31264","156318","156318","156318","0.6771949529647827","0.6771949529647827","0.6771949529647827"
"31292","156458","156458","156458","0.8720265626907349","0.8720265626907349","0.8720265626907349"
"31298","156488","156488","156488","1.1678366661071777","1.1678366661071777","1.1678366661071777"
"31305","156523","156523","156523","1.2864773273468018","1.2864773273468018","1.2864773273468018"
"31312","156558","156558","156558","1.4203394651412964","1.4203394651412964","1.4203394651412964"
"31331","156653","156653","156653","0.6428017020225525","0.6428017020225525","0.6428017020225525"
"31336","156678","156678","156678","0.9811289310455322","0.9811289310455322","0.9811289310455322"
"31353","156763","156763","156763","0.2130180299282074","0.2130180299282074","0.2130180299282074"
"31372","156858","156858","156858","1.8263353109359741","1.8263353109359741","1.8263353109359741"
"31384","156918","156918","156918","0.681836724281311","0.681836724281311","0.681836724281311"
"31402","157008","157008","157008","0.5916918516159058","0.5916918516159058","0.5916918516159058"
"31407","157033","157033","157033","0.2575474679470062","0.2575474679470062","0.2575474679470062"
"31408","157038","157038","157038","0.9482587575912476","0.9482587575912476","0.9482587575912476"
"31417","157083","157083","157083","0.31743961572647095","0.31743961572647095","0.31743961572647095"
"31436","157178","157178","157178","0.35693830251693726","0.35693830251693726","0.35693830251693726"
"31437","157183","157183","157183","1.209730863571167","1.209730863571167","1.209730863571167"
"31454","157268","157268","157268","1.0878762006759644","1.0878762006759644","1.0878762006759644"
"31478","157388","157388","157388","0.16388532519340515","0.16388532519340515","0.16388532519340515"
"31495","157473","157473","157473","0.5065707564353943","0.5065707564353943","0.5065707564353943"
"31499","157493","157493","157493","0.614380419254303","0.614380419254303","0.614380419254303"
"31500","157498","157498","157498","1.7959197759628296","1.7959197759628296","1.7959197759628296"
"31516","157578","157578","157578","0.8568887710571289","0.8568887710571289","0.8568887710571289"
"31521","157603","157603","157603","1.358579158782959","1.358579158782959","1.358579158782959"
"31529","157643","157643","157643","0.44839853048324585","0.44839853048324585","0.44839853048324585"
"31530","157648","157648","157648","1.4572749137878418","1.4572749137878418","1.4572749137878418"
"31544","157718","157718","157718","0.14925754070281982","0.14925754070281982","0.14925754070281982"
"31559","157793","157793","157793","0.495283842086792","0.495283842086792","0.495283842086792"
"31561","157803","157803","157803","0.5660417079925537","0.5660417079925537","0.5660417079925537"
"31568","157838","157838","157838","3.86259126663208","3.86259126663208","3.86259126663208"
"31571","157853","157853","157853","0.5528573393821716","0.5528573393821716","0.5528573393821716"
"31594","157968","157968","157968","2.6667134761810303","2.6667134761810303","2.6667134761810303"
"31596","157978","157978","157978","1.0941224098205566","1.0941224098205566","1.0941224098205566"
"31599","157993","157993","157993","0.827800989151001","0.827800989151001","0.827800989151001"
"31605","158023","158023","158023","0.7272803783416748","0.7272803783416748","0.7272803783416748"
"31606","158028","158028","158028","0.5096130967140198","0.5096130967140198","0.5096130967140198"
"31611","158053","158053","158053","0.9239285588264465","0.9239285588264465","0.9239285588264465"
"31613","158063","158063","158063","0.281978964805603","0.281978964805603","0.281978964805603"
"31616","158078","158078","158078","0.745875358581543","0.745875358581543","0.745875358581543"
"31626","158128","158128","158128","1.3737118244171143","1.3737118244171143","1.3737118244171143"
"31639","158193","158193","158193","0.6939452290534973","0.6939452290534973","0.6939452290534973"
"31661","158303","158303","158303","1.6728334426879883","1.6728334426879883","1.6728334426879883"
"31662","158308","158308","158308","0.7547998428344727","0.7547998428344727","0.7547998428344727"
"31677","158383","158383","158383","0.15899255871772766","0.15899255871772766","0.15899255871772766"
"31688","158438","158438","158438","0.23188355565071106","0.23188355565071106","0.23188355565071106"
"31696","158478","158478","158478","0.2178448885679245","0.2178448885679245","0.2178448885679245"
"31739","158693","158693","158693","0.16073274612426758","0.16073274612426758","0.16073274612426758"
"31740","158698","158698","158698","1.7826935052871704","1.7826935052871704","1.7826935052871704"
"31741","158703","158703","158703","1.0046485662460327","1.0046485662460327","1.0046485662460327"
"31755","158773","158773","158773","0.7900206446647644","0.7900206446647644","0.7900206446647644"
"31756","158778","158778","158778","0.5502237677574158","0.5502237677574158","0.5502237677574158"
"31768","158838","158838","158838","0.3101714253425598","0.3101714253425598","0.3101714253425598"
"31770","158848","158848","158848","0.918999195098877","0.918999195098877","0.918999195098877"
"31773","158863","158863","158863","1.0267623662948608","1.0267623662948608","1.0267623662948608"
"31812","159058","159058","159058","0.6100875735282898","0.6100875735282898","0.6100875735282898"
