"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Dwell-time loss","run-multi-task-debiasing-separate-logits - Dwell-time loss__MIN","run-multi-task-debiasing-separate-logits - Dwell-time loss__MAX"
"13462","67308","67308","67308","0.5296406149864197","0.5296406149864197","0.5296406149864197"
"13470","67348","67348","67348","1.081179141998291","1.081179141998291","1.081179141998291"
"13480","67398","67398","67398","0.7881697416305542","0.7881697416305542","0.7881697416305542"
"13511","67553","67553","67553","0.10524137318134308","0.10524137318134308","0.10524137318134308"
"13518","67588","67588","67588","0.8412307500839233","0.8412307500839233","0.8412307500839233"
"13539","67693","67693","67693","0.746134877204895","0.746134877204895","0.746134877204895"
"13540","67698","67698","67698","1.947988510131836","1.947988510131836","1.947988510131836"
"13563","67813","67813","67813","1.4101301431655884","1.4101301431655884","1.4101301431655884"
"13571","67853","67853","67853","0.4092879891395569","0.4092879891395569","0.4092879891395569"
"13577","67883","67883","67883","0.36907440423965454","0.36907440423965454","0.36907440423965454"
"13579","67893","67893","67893","0.6685290336608887","0.6685290336608887","0.6685290336608887"
"13588","67938","67938","67938","0.8018803596496582","0.8018803596496582","0.8018803596496582"
"13628","68138","68138","68138","0.22497691214084625","0.22497691214084625","0.22497691214084625"
"13639","68193","68193","68193","0.6152488589286804","0.6152488589286804","0.6152488589286804"
"13642","68208","68208","68208","0.13349556922912598","0.13349556922912598","0.13349556922912598"
"13680","68398","68398","68398","0.6108223795890808","0.6108223795890808","0.6108223795890808"
"13692","68458","68458","68458","0.48943832516670227","0.48943832516670227","0.48943832516670227"
"13704","68518","68518","68518","1.1138590574264526","1.1138590574264526","1.1138590574264526"
"13705","68523","68523","68523","0.187622532248497","0.187622532248497","0.187622532248497"
"13707","68533","68533","68533","0.6373353004455566","0.6373353004455566","0.6373353004455566"
"13712","68558","68558","68558","1.553044319152832","1.553044319152832","1.553044319152832"
"13718","68588","68588","68588","0.8657408952713013","0.8657408952713013","0.8657408952713013"
"13726","68628","68628","68628","0.24291354417800903","0.24291354417800903","0.24291354417800903"
"13727","68633","68633","68633","0.9624922871589661","0.9624922871589661","0.9624922871589661"
"13728","68638","68638","68638","0.6091561317443848","0.6091561317443848","0.6091561317443848"
"13743","68713","68713","68713","0.2792123258113861","0.2792123258113861","0.2792123258113861"
"13745","68723","68723","68723","0.1749570071697235","0.1749570071697235","0.1749570071697235"
"13749","68743","68743","68743","0.8935985565185547","0.8935985565185547","0.8935985565185547"
"13764","68818","68818","68818","0.7045933604240417","0.7045933604240417","0.7045933604240417"
"13795","68973","68973","68973","1.2228271961212158","1.2228271961212158","1.2228271961212158"
"13799","68993","68993","68993","0.7916043996810913","0.7916043996810913","0.7916043996810913"
"13805","69023","69023","69023","2.1270129680633545","2.1270129680633545","2.1270129680633545"
"13808","69038","69038","69038","0.989060640335083","0.989060640335083","0.989060640335083"
"13815","69073","69073","69073","0.22758302092552185","0.22758302092552185","0.22758302092552185"
"13828","69138","69138","69138","1.927754521369934","1.927754521369934","1.927754521369934"
"13849","69243","69243","69243","0.754172682762146","0.754172682762146","0.754172682762146"
"13876","69378","69378","69378","1.3494559526443481","1.3494559526443481","1.3494559526443481"
"13880","69398","69398","69398","1.1193573474884033","1.1193573474884033","1.1193573474884033"
"13893","69463","69463","69463","1.2901984453201294","1.2901984453201294","1.2901984453201294"
"13897","69483","69483","69483","1.7036975622177124","1.7036975622177124","1.7036975622177124"
"13916","69578","69578","69578","0.7722119092941284","0.7722119092941284","0.7722119092941284"
"13935","69673","69673","69673","1.0902042388916016","1.0902042388916016","1.0902042388916016"
"13938","69688","69688","69688","1.415513515472412","1.415513515472412","1.415513515472412"
"13956","69778","69778","69778","0.8376325368881226","0.8376325368881226","0.8376325368881226"
"13971","69853","69853","69853","1.199598789215088","1.199598789215088","1.199598789215088"
"13981","69903","69903","69903","0.3351028859615326","0.3351028859615326","0.3351028859615326"
"13984","69918","69918","69918","0.4146164357662201","0.4146164357662201","0.4146164357662201"
"14008","70038","70038","70038","0.3276659846305847","0.3276659846305847","0.3276659846305847"
"14009","70043","70043","70043","0.4959346354007721","0.4959346354007721","0.4959346354007721"
"14019","70093","70093","70093","0.713840126991272","0.713840126991272","0.713840126991272"
"14020","70098","70098","70098","1.7868798971176147","1.7868798971176147","1.7868798971176147"
"14036","70178","70178","70178","0.5887154340744019","0.5887154340744019","0.5887154340744019"
"14037","70183","70183","70183","0.2902875542640686","0.2902875542640686","0.2902875542640686"
"14043","70213","70213","70213","0.48889678716659546","0.48889678716659546","0.48889678716659546"
"14046","70228","70228","70228","0.7485395073890686","0.7485395073890686","0.7485395073890686"
"14052","70258","70258","70258","1.7015324831008911","1.7015324831008911","1.7015324831008911"
"14067","70333","70333","70333","0.694085419178009","0.694085419178009","0.694085419178009"
"14076","70378","70378","70378","0.13994929194450378","0.13994929194450378","0.13994929194450378"
"14081","70403","70403","70403","0.5745266675949097","0.5745266675949097","0.5745266675949097"
"14124","70618","70618","70618","0.8288646936416626","0.8288646936416626","0.8288646936416626"
"14134","70668","70668","70668","0.42723044753074646","0.42723044753074646","0.42723044753074646"
"14141","70703","70703","70703","1.1699979305267334","1.1699979305267334","1.1699979305267334"
"14142","70708","70708","70708","1.9199740886688232","1.9199740886688232","1.9199740886688232"
"14145","70723","70723","70723","0.5338398218154907","0.5338398218154907","0.5338398218154907"
"14154","70768","70768","70768","0.21216526627540588","0.21216526627540588","0.21216526627540588"
"14161","70803","70803","70803","0.18387576937675476","0.18387576937675476","0.18387576937675476"
"14169","70843","70843","70843","0.959040641784668","0.959040641784668","0.959040641784668"
"14175","70873","70873","70873","1.8190240859985352","1.8190240859985352","1.8190240859985352"
"14188","70938","70938","70938","1.9741014242172241","1.9741014242172241","1.9741014242172241"
"14192","70958","70958","70958","0.9270721673965454","0.9270721673965454","0.9270721673965454"
"14197","70983","70983","70983","0.5297172665596008","0.5297172665596008","0.5297172665596008"
"14228","71138","71138","71138","0.4709658622741699","0.4709658622741699","0.4709658622741699"
"14236","71178","71178","71178","1.564449429512024","1.564449429512024","1.564449429512024"
"14246","71228","71228","71228","2.4128284454345703","2.4128284454345703","2.4128284454345703"
"14250","71248","71248","71248","1.0644569396972656","1.0644569396972656","1.0644569396972656"
"14298","71488","71488","71488","0.18008121848106384","0.18008121848106384","0.18008121848106384"
"14300","71498","71498","71498","0.12222378700971603","0.12222378700971603","0.12222378700971603"
"14310","71548","71548","71548","0.5379641056060791","0.5379641056060791","0.5379641056060791"
"14311","71553","71553","71553","0.4705026149749756","0.4705026149749756","0.4705026149749756"
"14322","71608","71608","71608","0.18331220746040344","0.18331220746040344","0.18331220746040344"
"14323","71613","71613","71613","0.8612505197525024","0.8612505197525024","0.8612505197525024"
"14326","71628","71628","71628","0.18858540058135986","0.18858540058135986","0.18858540058135986"
"14377","71883","71883","71883","0.9007801413536072","0.9007801413536072","0.9007801413536072"
"14390","71948","71948","71948","0.2632654309272766","0.2632654309272766","0.2632654309272766"
"14395","71973","71973","71973","2.342729330062866","2.342729330062866","2.342729330062866"
"14402","72008","72008","72008","0.4787296652793884","0.4787296652793884","0.4787296652793884"
"14417","72083","72083","72083","1.5195249319076538","1.5195249319076538","1.5195249319076538"
"14419","72093","72093","72093","2.0437827110290527","2.0437827110290527","2.0437827110290527"
"14431","72153","72153","72153","0.9849942922592163","0.9849942922592163","0.9849942922592163"
"14433","72163","72163","72163","0.6284347772598267","0.6284347772598267","0.6284347772598267"
"14451","72253","72253","72253","0.11244139075279236","0.11244139075279236","0.11244139075279236"
"14461","72303","72303","72303","1.1711885929107666","1.1711885929107666","1.1711885929107666"
"14473","72363","72363","72363","0.15539240837097168","0.15539240837097168","0.15539240837097168"
"14474","72368","72368","72368","0.5387647747993469","0.5387647747993469","0.5387647747993469"
"14478","72388","72388","72388","0.6721301674842834","0.6721301674842834","0.6721301674842834"
"14491","72453","72453","72453","0.9690204858779907","0.9690204858779907","0.9690204858779907"
"14540","72698","72698","72698","0.1586768627166748","0.1586768627166748","0.1586768627166748"
"14553","72763","72763","72763","1.0611401796340942","1.0611401796340942","1.0611401796340942"
"14565","72823","72823","72823","0.4203137755393982","0.4203137755393982","0.4203137755393982"
"14572","72858","72858","72858","1.2247529029846191","1.2247529029846191","1.2247529029846191"
"14587","72933","72933","72933","0.5271581411361694","0.5271581411361694","0.5271581411361694"
"14613","73063","73063","73063","0.9181139469146729","0.9181139469146729","0.9181139469146729"
"14621","73103","73103","73103","0.3844465911388397","0.3844465911388397","0.3844465911388397"
"14627","73133","73133","73133","1.6513218879699707","1.6513218879699707","1.6513218879699707"
"14630","73148","73148","73148","0.5738077759742737","0.5738077759742737","0.5738077759742737"
"14631","73153","73153","73153","0.4640825092792511","0.4640825092792511","0.4640825092792511"
"14670","73348","73348","73348","1.183121919631958","1.183121919631958","1.183121919631958"
"14690","73448","73448","73448","0.05099525302648544","0.05099525302648544","0.05099525302648544"
"14692","73458","73458","73458","1.0489393472671509","1.0489393472671509","1.0489393472671509"
"14706","73528","73528","73528","1.0682451725006104","1.0682451725006104","1.0682451725006104"
"14711","73553","73553","73553","1.1904706954956055","1.1904706954956055","1.1904706954956055"
"14713","73563","73563","73563","0.8216648101806641","0.8216648101806641","0.8216648101806641"
"14718","73588","73588","73588","0.15259408950805664","0.15259408950805664","0.15259408950805664"
"14724","73618","73618","73618","0.835665762424469","0.835665762424469","0.835665762424469"
"14732","73658","73658","73658","1.397773265838623","1.397773265838623","1.397773265838623"
"14755","73773","73773","73773","1.396848201751709","1.396848201751709","1.396848201751709"
"14774","73868","73868","73868","1.7731800079345703","1.7731800079345703","1.7731800079345703"
"14798","73988","73988","73988","1.1101900339126587","1.1101900339126587","1.1101900339126587"
"14801","74003","74003","74003","0.9103552103042603","0.9103552103042603","0.9103552103042603"
"14806","74028","74028","74028","1.2140909433364868","1.2140909433364868","1.2140909433364868"
"14821","74103","74103","74103","0.2715885639190674","0.2715885639190674","0.2715885639190674"
"14828","74138","74138","74138","1.3946069478988647","1.3946069478988647","1.3946069478988647"
"14882","74408","74408","74408","0.07706820219755173","0.07706820219755173","0.07706820219755173"
"14918","74588","74588","74588","0.5327478051185608","0.5327478051185608","0.5327478051185608"
"14923","74613","74613","74613","1.5223851203918457","1.5223851203918457","1.5223851203918457"
"14932","74658","74658","74658","1.2321006059646606","1.2321006059646606","1.2321006059646606"
"14933","74663","74663","74663","1.811527132987976","1.811527132987976","1.811527132987976"
"14977","74883","74883","74883","1.384225845336914","1.384225845336914","1.384225845336914"
"14980","74898","74898","74898","0.1514052450656891","0.1514052450656891","0.1514052450656891"
"14996","74978","74978","74978","0.28283679485321045","0.28283679485321045","0.28283679485321045"
"14997","74983","74983","74983","1.3627774715423584","1.3627774715423584","1.3627774715423584"
"15003","75013","75013","75013","0.9379315972328186","0.9379315972328186","0.9379315972328186"
"15005","75023","75023","75023","2.1711742877960205","2.1711742877960205","2.1711742877960205"
"15013","75063","75063","75063","1.355972409248352","1.355972409248352","1.355972409248352"
"15020","75098","75098","75098","0.6198666095733643","0.6198666095733643","0.6198666095733643"
