"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Skip loss","run-multi-task-without-debiasing - Skip loss__MIN","run-multi-task-without-debiasing - Skip loss__MAX"
"30825","154122","154122","154122","1.1106120347976685","1.1106120347976685","1.1106120347976685"
"30826","154127","154127","154127","0.3664644956588745","0.3664644956588745","0.3664644956588745"
"30830","154147","154147","154147","0.27701589465141296","0.27701589465141296","0.27701589465141296"
"30861","154302","154302","154302","0.25129401683807373","0.25129401683807373","0.25129401683807373"
"30867","154332","154332","154332","0.1392998993396759","0.1392998993396759","0.1392998993396759"
"30873","154362","154362","154362","0.22046925127506256","0.22046925127506256","0.22046925127506256"
"30907","154532","154532","154532","0.3431863784790039","0.3431863784790039","0.3431863784790039"
"30935","154672","154672","154672","0.32926592230796814","0.32926592230796814","0.32926592230796814"
"30938","154687","154687","154687","0.15892475843429565","0.15892475843429565","0.15892475843429565"
"30951","154752","154752","154752","0.3679002821445465","0.3679002821445465","0.3679002821445465"
"30955","154772","154772","154772","0.20799575746059418","0.20799575746059418","0.20799575746059418"
"30975","154872","154872","154872","0.07529149204492569","0.07529149204492569","0.07529149204492569"
"30985","154922","154922","154922","0.20593184232711792","0.20593184232711792","0.20593184232711792"
"30990","154947","154947","154947","0.35359805822372437","0.35359805822372437","0.35359805822372437"
"30996","154977","154977","154977","0.13742145895957947","0.13742145895957947","0.13742145895957947"
"31028","155137","155137","155137","0.6717677116394043","0.6717677116394043","0.6717677116394043"
"31038","155187","155187","155187","0.17352038621902466","0.17352038621902466","0.17352038621902466"
"31039","155192","155192","155192","0.22896623611450195","0.22896623611450195","0.22896623611450195"
"31045","155222","155222","155222","0.06775317341089249","0.06775317341089249","0.06775317341089249"
"31049","155242","155242","155242","0.399725079536438","0.399725079536438","0.399725079536438"
"31053","155262","155262","155262","0.31567785143852234","0.31567785143852234","0.31567785143852234"
"31059","155292","155292","155292","0.12148388475179672","0.12148388475179672","0.12148388475179672"
"31066","155327","155327","155327","0.0784216821193695","0.0784216821193695","0.0784216821193695"
"31071","155352","155352","155352","0.3740609884262085","0.3740609884262085","0.3740609884262085"
"31078","155387","155387","155387","0.25574052333831787","0.25574052333831787","0.25574052333831787"
"31116","155577","155577","155577","0.459920197725296","0.459920197725296","0.459920197725296"
"31126","155627","155627","155627","0.4758923053741455","0.4758923053741455","0.4758923053741455"
"31173","155862","155862","155862","0.1650581955909729","0.1650581955909729","0.1650581955909729"
"31174","155867","155867","155867","0.11758174002170563","0.11758174002170563","0.11758174002170563"
"31180","155897","155897","155897","0.19160892069339752","0.19160892069339752","0.19160892069339752"
"31190","155947","155947","155947","0.35408341884613037","0.35408341884613037","0.35408341884613037"
"31219","156092","156092","156092","0.4304654002189636","0.4304654002189636","0.4304654002189636"
"31221","156102","156102","156102","0.2935665249824524","0.2935665249824524","0.2935665249824524"
"31256","156277","156277","156277","0.2712606191635132","0.2712606191635132","0.2712606191635132"
"31259","156292","156292","156292","0.1341608762741089","0.1341608762741089","0.1341608762741089"
"31300","156497","156497","156497","0.09243349730968475","0.09243349730968475","0.09243349730968475"
"31302","156507","156507","156507","0.10829809308052063","0.10829809308052063","0.10829809308052063"
"31326","156627","156627","156627","0.31447720527648926","0.31447720527648926","0.31447720527648926"
"31335","156672","156672","156672","0.15804634988307953","0.15804634988307953","0.15804634988307953"
"31338","156687","156687","156687","0.48057177662849426","0.48057177662849426","0.48057177662849426"
"31371","156852","156852","156852","0.46982860565185547","0.46982860565185547","0.46982860565185547"
"31374","156867","156867","156867","0.10980840027332306","0.10980840027332306","0.10980840027332306"
"31377","156882","156882","156882","0.24046894907951355","0.24046894907951355","0.24046894907951355"
"31381","156902","156902","156902","0.25677770376205444","0.25677770376205444","0.25677770376205444"
"31389","156942","156942","156942","0.2641819417476654","0.2641819417476654","0.2641819417476654"
"31392","156957","156957","156957","0.13862276077270508","0.13862276077270508","0.13862276077270508"
"31403","157012","157012","157012","0.14133507013320923","0.14133507013320923","0.14133507013320923"
"31410","157047","157047","157047","0.4250633120536804","0.4250633120536804","0.4250633120536804"
"31414","157067","157067","157067","0.12144558876752853","0.12144558876752853","0.12144558876752853"
"31428","157137","157137","157137","0.11693823337554932","0.11693823337554932","0.11693823337554932"
"31432","157157","157157","157157","0.10650670528411865","0.10650670528411865","0.10650670528411865"
"31443","157212","157212","157212","0.3368452787399292","0.3368452787399292","0.3368452787399292"
"31449","157242","157242","157242","0.38207048177719116","0.38207048177719116","0.38207048177719116"
"31456","157277","157277","157277","0.5666279792785645","0.5666279792785645","0.5666279792785645"
"31468","157337","157337","157337","0.09676531702280045","0.09676531702280045","0.09676531702280045"
"31470","157347","157347","157347","0.11634115129709244","0.11634115129709244","0.11634115129709244"
"31495","157472","157472","157472","0.6096915006637573","0.6096915006637573","0.6096915006637573"
"31505","157522","157522","157522","0.39711135625839233","0.39711135625839233","0.39711135625839233"
"31507","157532","157532","157532","0.05264533311128616","0.05264533311128616","0.05264533311128616"
"31510","157547","157547","157547","0.24243789911270142","0.24243789911270142","0.24243789911270142"
"31562","157807","157807","157807","0.09713998436927795","0.09713998436927795","0.09713998436927795"
"31566","157827","157827","157827","0.08342122286558151","0.08342122286558151","0.08342122286558151"
"31570","157847","157847","157847","0.2661166489124298","0.2661166489124298","0.2661166489124298"
"31584","157917","157917","157917","0.21968939900398254","0.21968939900398254","0.21968939900398254"
"31589","157942","157942","157942","0.24065709114074707","0.24065709114074707","0.24065709114074707"
"31591","157952","157952","157952","0.1896175742149353","0.1896175742149353","0.1896175742149353"
"31596","157977","157977","157977","0.26684096455574036","0.26684096455574036","0.26684096455574036"
"31621","158102","158102","158102","0.47149401903152466","0.47149401903152466","0.47149401903152466"
"31628","158137","158137","158137","0.23720036447048187","0.23720036447048187","0.23720036447048187"
"31640","158197","158197","158197","0.3760632276535034","0.3760632276535034","0.3760632276535034"
"31642","158207","158207","158207","0.07398778945207596","0.07398778945207596","0.07398778945207596"
"31643","158212","158212","158212","0.2769811153411865","0.2769811153411865","0.2769811153411865"
"31647","158232","158232","158232","0.4003267288208008","0.4003267288208008","0.4003267288208008"
"31651","158252","158252","158252","0.14254826307296753","0.14254826307296753","0.14254826307296753"
"31662","158307","158307","158307","0.20895877480506897","0.20895877480506897","0.20895877480506897"
"31667","158332","158332","158332","0.309232234954834","0.309232234954834","0.309232234954834"
"31669","158342","158342","158342","0.29550814628601074","0.29550814628601074","0.29550814628601074"
"31676","158377","158377","158377","0.1285005807876587","0.1285005807876587","0.1285005807876587"
"31680","158397","158397","158397","0.06846927106380463","0.06846927106380463","0.06846927106380463"
"31684","158417","158417","158417","0.1299690455198288","0.1299690455198288","0.1299690455198288"
"31711","158552","158552","158552","0.1084107756614685","0.1084107756614685","0.1084107756614685"
"31715","158572","158572","158572","0.21366533637046814","0.21366533637046814","0.21366533637046814"
"31723","158612","158612","158612","0.18762719631195068","0.18762719631195068","0.18762719631195068"
"31746","158727","158727","158727","0.11179979145526886","0.11179979145526886","0.11179979145526886"
"31748","158737","158737","158737","0.3889929950237274","0.3889929950237274","0.3889929950237274"
"31771","158852","158852","158852","0.3533174991607666","0.3533174991607666","0.3533174991607666"
"31777","158882","158882","158882","0.13528935611248016","0.13528935611248016","0.13528935611248016"
"31787","158932","158932","158932","0.12973663210868835","0.12973663210868835","0.12973663210868835"
"31788","158937","158937","158937","0.18792939186096191","0.18792939186096191","0.18792939186096191"
"31809","159042","159042","159042","0.10284608602523804","0.10284608602523804","0.10284608602523804"
"31811","159052","159052","159052","0.3722062110900879","0.3722062110900879","0.3722062110900879"
"31813","159062","159062","159062","0.39568760991096497","0.39568760991096497","0.39568760991096497"
"31822","159107","159107","159107","0.11456578969955444","0.11456578969955444","0.11456578969955444"
"31826","159127","159127","159127","0.22400832176208496","0.22400832176208496","0.22400832176208496"
"31859","159292","159292","159292","0.352389931678772","0.352389931678772","0.352389931678772"
"31874","159367","159367","159367","0.47977936267852783","0.47977936267852783","0.47977936267852783"
"31899","159492","159492","159492","0.12427516281604767","0.12427516281604767","0.12427516281604767"
"31904","159517","159517","159517","0.10725639760494232","0.10725639760494232","0.10725639760494232"
"31911","159552","159552","159552","0.1432764232158661","0.1432764232158661","0.1432764232158661"
"31913","159562","159562","159562","0.15696342289447784","0.15696342289447784","0.15696342289447784"
"31919","159592","159592","159592","0.23116587102413177","0.23116587102413177","0.23116587102413177"
"31926","159627","159627","159627","0.5670562982559204","0.5670562982559204","0.5670562982559204"
"31932","159657","159657","159657","0.1511864960193634","0.1511864960193634","0.1511864960193634"
"31948","159737","159737","159737","0.2465425729751587","0.2465425729751587","0.2465425729751587"
"31959","159792","159792","159792","0.3314495086669922","0.3314495086669922","0.3314495086669922"
"31991","159952","159952","159952","0.31924572587013245","0.31924572587013245","0.31924572587013245"
"32005","160022","160022","160022","0.24463805556297302","0.24463805556297302","0.24463805556297302"
"32013","160062","160062","160062","0.3336604833602905","0.3336604833602905","0.3336604833602905"
"32029","160142","160142","160142","0.3008460998535156","0.3008460998535156","0.3008460998535156"
"32031","160152","160152","160152","0.25656282901763916","0.25656282901763916","0.25656282901763916"
"32036","160177","160177","160177","0.30009397864341736","0.30009397864341736","0.30009397864341736"
"32053","160262","160262","160262","0.2618921101093292","0.2618921101093292","0.2618921101093292"
"32066","160327","160327","160327","0.2470206916332245","0.2470206916332245","0.2470206916332245"
