"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"33373","166861","166861","166861","0.2221909612417221","0.2221909612417221","0.2221909612417221"
"33399","166991","166991","166991","0.3282175064086914","0.3282175064086914","0.3282175064086914"
"33416","167076","167076","167076","0.25387972593307495","0.25387972593307495","0.25387972593307495"
"33418","167086","167086","167086","0.34703779220581055","0.34703779220581055","0.34703779220581055"
"33433","167161","167161","167161","0.2892470359802246","0.2892470359802246","0.2892470359802246"
"33494","167466","167466","167466","0.15745046734809875","0.15745046734809875","0.15745046734809875"
"33496","167476","167476","167476","0.26572948694229126","0.26572948694229126","0.26572948694229126"
"33509","167541","167541","167541","0.27001649141311646","0.27001649141311646","0.27001649141311646"
"33550","167746","167746","167746","0.26563093066215515","0.26563093066215515","0.26563093066215515"
"33554","167766","167766","167766","0.1861191689968109","0.1861191689968109","0.1861191689968109"
"33567","167831","167831","167831","0.5273840427398682","0.5273840427398682","0.5273840427398682"
"33580","167896","167896","167896","0.2961340546607971","0.2961340546607971","0.2961340546607971"
"33584","167916","167916","167916","0.37543463706970215","0.37543463706970215","0.37543463706970215"
"33590","167946","167946","167946","0.1471269726753235","0.1471269726753235","0.1471269726753235"
"33600","167996","167996","167996","0.26098501682281494","0.26098501682281494","0.26098501682281494"
"33608","168036","168036","168036","0.15965238213539124","0.15965238213539124","0.15965238213539124"
"33613","168061","168061","168061","0.17300951480865479","0.17300951480865479","0.17300951480865479"
"33627","168131","168131","168131","0.128427654504776","0.128427654504776","0.128427654504776"
"33628","168136","168136","168136","0.24970149993896484","0.24970149993896484","0.24970149993896484"
"33667","168331","168331","168331","0.20401379466056824","0.20401379466056824","0.20401379466056824"
"33676","168376","168376","168376","0.31006088852882385","0.31006088852882385","0.31006088852882385"
"33684","168416","168416","168416","0.3445730209350586","0.3445730209350586","0.3445730209350586"
"33690","168446","168446","168446","0.24358326196670532","0.24358326196670532","0.24358326196670532"
"33705","168521","168521","168521","0.3137144446372986","0.3137144446372986","0.3137144446372986"
"33707","168531","168531","168531","0.24403607845306396","0.24403607845306396","0.24403607845306396"
"33710","168546","168546","168546","0.2452268898487091","0.2452268898487091","0.2452268898487091"
"33743","168711","168711","168711","0.4070758819580078","0.4070758819580078","0.4070758819580078"
"33755","168771","168771","168771","0.19828033447265625","0.19828033447265625","0.19828033447265625"
"33790","168946","168946","168946","0.1808694303035736","0.1808694303035736","0.1808694303035736"
"33818","169086","169086","169086","0.31065261363983154","0.31065261363983154","0.31065261363983154"
"33846","169226","169226","169226","0.3306172490119934","0.3306172490119934","0.3306172490119934"
"33849","169241","169241","169241","0.1727878600358963","0.1727878600358963","0.1727878600358963"
"33860","169296","169296","169296","0.17022854089736938","0.17022854089736938","0.17022854089736938"
"33865","169321","169321","169321","0.140974223613739","0.140974223613739","0.140974223613739"
"33878","169386","169386","169386","0.5669913291931152","0.5669913291931152","0.5669913291931152"
"33886","169426","169426","169426","0.2855667471885681","0.2855667471885681","0.2855667471885681"
"33943","169711","169711","169711","0.18680787086486816","0.18680787086486816","0.18680787086486816"
"33958","169786","169786","169786","0.4062010645866394","0.4062010645866394","0.4062010645866394"
"33963","169811","169811","169811","0.19163987040519714","0.19163987040519714","0.19163987040519714"
"34001","170001","170001","170001","0.1807360202074051","0.1807360202074051","0.1807360202074051"
"34002","170006","170006","170006","0.16731926798820496","0.16731926798820496","0.16731926798820496"
"34011","170051","170051","170051","0.4592880606651306","0.4592880606651306","0.4592880606651306"
"34014","170066","170066","170066","0.19919253885746002","0.19919253885746002","0.19919253885746002"
"34019","170091","170091","170091","0.15915004909038544","0.15915004909038544","0.15915004909038544"
"34055","170271","170271","170271","0.08894023299217224","0.08894023299217224","0.08894023299217224"
"34069","170341","170341","170341","0.2516458034515381","0.2516458034515381","0.2516458034515381"
"34078","170386","170386","170386","0.3025941848754883","0.3025941848754883","0.3025941848754883"
"34081","170401","170401","170401","0.2717939019203186","0.2717939019203186","0.2717939019203186"
"34082","170406","170406","170406","0.170332670211792","0.170332670211792","0.170332670211792"
"34090","170446","170446","170446","0.2090228945016861","0.2090228945016861","0.2090228945016861"
"34095","170471","170471","170471","0.2876099944114685","0.2876099944114685","0.2876099944114685"
"34096","170476","170476","170476","0.26048779487609863","0.26048779487609863","0.26048779487609863"
"34132","170656","170656","170656","0.13339626789093018","0.13339626789093018","0.13339626789093018"
"34154","170766","170766","170766","0.29623472690582275","0.29623472690582275","0.29623472690582275"
"34166","170826","170826","170826","0.1760808378458023","0.1760808378458023","0.1760808378458023"
"34168","170836","170836","170836","0.2628665566444397","0.2628665566444397","0.2628665566444397"
"34180","170896","170896","170896","0.2732950448989868","0.2732950448989868","0.2732950448989868"
"34195","170971","170971","170971","0.31625089049339294","0.31625089049339294","0.31625089049339294"
"34201","171001","171001","171001","0.4689105749130249","0.4689105749130249","0.4689105749130249"
"34236","171176","171176","171176","0.16465003788471222","0.16465003788471222","0.16465003788471222"
"34237","171181","171181","171181","0.21347492933273315","0.21347492933273315","0.21347492933273315"
"34244","171216","171216","171216","0.21211063861846924","0.21211063861846924","0.21211063861846924"
"34250","171246","171246","171246","0.406793475151062","0.406793475151062","0.406793475151062"
"34294","171466","171466","171466","0.2909482717514038","0.2909482717514038","0.2909482717514038"
"34298","171486","171486","171486","0.13386426866054535","0.13386426866054535","0.13386426866054535"
"34304","171516","171516","171516","0.29341524839401245","0.29341524839401245","0.29341524839401245"
"34305","171521","171521","171521","0.21752390265464783","0.21752390265464783","0.21752390265464783"
"34320","171596","171596","171596","0.17173823714256287","0.17173823714256287","0.17173823714256287"
"34332","171656","171656","171656","0.20685644447803497","0.20685644447803497","0.20685644447803497"
"34334","171666","171666","171666","0.14337557554244995","0.14337557554244995","0.14337557554244995"
"34340","171696","171696","171696","0.2044115662574768","0.2044115662574768","0.2044115662574768"
"34356","171776","171776","171776","0.14346669614315033","0.14346669614315033","0.14346669614315033"
"34365","171821","171821","171821","0.14003098011016846","0.14003098011016846","0.14003098011016846"
"34372","171856","171856","171856","0.4638407826423645","0.4638407826423645","0.4638407826423645"
"34384","171916","171916","171916","0.14099477231502533","0.14099477231502533","0.14099477231502533"
"34396","171976","171976","171976","0.1239205151796341","0.1239205151796341","0.1239205151796341"
"34403","172011","172011","172011","0.4522886872291565","0.4522886872291565","0.4522886872291565"
"34437","172181","172181","172181","0.1171201691031456","0.1171201691031456","0.1171201691031456"
"34441","172201","172201","172201","0.16782687604427338","0.16782687604427338","0.16782687604427338"
"34450","172246","172246","172246","0.2341425120830536","0.2341425120830536","0.2341425120830536"
"34454","172266","172266","172266","0.07713998854160309","0.07713998854160309","0.07713998854160309"
"34495","172471","172471","172471","0.3712213635444641","0.3712213635444641","0.3712213635444641"
"34499","172491","172491","172491","0.1598132848739624","0.1598132848739624","0.1598132848739624"
"34512","172556","172556","172556","0.18486317992210388","0.18486317992210388","0.18486317992210388"
"34516","172576","172576","172576","0.13721545040607452","0.13721545040607452","0.13721545040607452"
"34522","172606","172606","172606","0.23999443650245667","0.23999443650245667","0.23999443650245667"
"34526","172626","172626","172626","0.09098299592733383","0.09098299592733383","0.09098299592733383"
"34531","172651","172651","172651","0.2755606770515442","0.2755606770515442","0.2755606770515442"
"34534","172666","172666","172666","0.1700960248708725","0.1700960248708725","0.1700960248708725"
"34540","172696","172696","172696","0.17044982314109802","0.17044982314109802","0.17044982314109802"
"34542","172706","172706","172706","0.2286703884601593","0.2286703884601593","0.2286703884601593"
"34544","172716","172716","172716","0.34269532561302185","0.34269532561302185","0.34269532561302185"
"34548","172736","172736","172736","0.4485260546207428","0.4485260546207428","0.4485260546207428"
"34549","172741","172741","172741","0.23287531733512878","0.23287531733512878","0.23287531733512878"
"34557","172781","172781","172781","0.18513889610767365","0.18513889610767365","0.18513889610767365"
"34562","172806","172806","172806","0.24992814660072327","0.24992814660072327","0.24992814660072327"
"34608","173036","173036","173036","0.1793479025363922","0.1793479025363922","0.1793479025363922"
"34617","173081","173081","173081","0.14061084389686584","0.14061084389686584","0.14061084389686584"
"34622","173106","173106","173106","0.12313580513000488","0.12313580513000488","0.12313580513000488"
"34674","173366","173366","173366","0.31184303760528564","0.31184303760528564","0.31184303760528564"
"34681","173401","173401","173401","0.3810860514640808","0.3810860514640808","0.3810860514640808"
"34695","173471","173471","173471","0.2305499017238617","0.2305499017238617","0.2305499017238617"
"34704","173516","173516","173516","0.21705050766468048","0.21705050766468048","0.21705050766468048"
"34721","173601","173601","173601","0.19750377535820007","0.19750377535820007","0.19750377535820007"
"34757","173781","173781","173781","0.1450669914484024","0.1450669914484024","0.1450669914484024"
"34764","173816","173816","173816","0.24461038410663605","0.24461038410663605","0.24461038410663605"
"34821","174101","174101","174101","0.1602584272623062","0.1602584272623062","0.1602584272623062"
"34908","174536","174536","174536","0.25627797842025757","0.25627797842025757","0.25627797842025757"
"34918","174586","174586","174586","0.13591469824314117","0.13591469824314117","0.13591469824314117"
"34921","174601","174601","174601","0.22761401534080505","0.22761401534080505","0.22761401534080505"
"34922","174606","174606","174606","0.17126284539699554","0.17126284539699554","0.17126284539699554"
"34928","174636","174636","174636","0.32913538813591003","0.32913538813591003","0.32913538813591003"
"34929","174641","174641","174641","0.1853235512971878","0.1853235512971878","0.1853235512971878"
"34943","174711","174711","174711","0.2576889395713806","0.2576889395713806","0.2576889395713806"
