"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Skip loss","run-multi-task-debiasing-1-logit - Skip loss__MIN","run-multi-task-debiasing-1-logit - Skip loss__MAX"
"21393","106962","106962","106962","0.27134013175964355","0.27134013175964355","0.27134013175964355"
"21424","107117","107117","107117","0.34806615114212036","0.34806615114212036","0.34806615114212036"
"21432","107157","107157","107157","0.1970444917678833","0.1970444917678833","0.1970444917678833"
"21435","107172","107172","107172","0.28465890884399414","0.28465890884399414","0.28465890884399414"
"21451","107252","107252","107252","0.46922340989112854","0.46922340989112854","0.46922340989112854"
"21454","107267","107267","107267","0.20305578410625458","0.20305578410625458","0.20305578410625458"
"21470","107347","107347","107347","0.12794029712677002","0.12794029712677002","0.12794029712677002"
"21494","107467","107467","107467","0.18871787190437317","0.18871787190437317","0.18871787190437317"
"21513","107562","107562","107562","0.29104501008987427","0.29104501008987427","0.29104501008987427"
"21546","107727","107727","107727","0.15144681930541992","0.15144681930541992","0.15144681930541992"
"21556","107777","107777","107777","0.3474169373512268","0.3474169373512268","0.3474169373512268"
"21559","107792","107792","107792","0.38171976804733276","0.38171976804733276","0.38171976804733276"
"21593","107962","107962","107962","0.4311341941356659","0.4311341941356659","0.4311341941356659"
"21625","108122","108122","108122","0.34705179929733276","0.34705179929733276","0.34705179929733276"
"21635","108172","108172","108172","0.15145748853683472","0.15145748853683472","0.15145748853683472"
"21650","108247","108247","108247","0.3392791152000427","0.3392791152000427","0.3392791152000427"
"21651","108252","108252","108252","0.2288886308670044","0.2288886308670044","0.2288886308670044"
"21670","108347","108347","108347","0.16628623008728027","0.16628623008728027","0.16628623008728027"
"21679","108392","108392","108392","0.1671716868877411","0.1671716868877411","0.1671716868877411"
"21690","108447","108447","108447","0.08667436242103577","0.08667436242103577","0.08667436242103577"
"21692","108457","108457","108457","0.15749703347682953","0.15749703347682953","0.15749703347682953"
"21701","108502","108502","108502","0.37686970829963684","0.37686970829963684","0.37686970829963684"
"21706","108527","108527","108527","0.24022331833839417","0.24022331833839417","0.24022331833839417"
"21710","108547","108547","108547","0.3285449743270874","0.3285449743270874","0.3285449743270874"
"21712","108557","108557","108557","0.366828054189682","0.366828054189682","0.366828054189682"
"21733","108662","108662","108662","0.5266307592391968","0.5266307592391968","0.5266307592391968"
"21735","108672","108672","108672","0.15709175169467926","0.15709175169467926","0.15709175169467926"
"21742","108707","108707","108707","0.15627123415470123","0.15627123415470123","0.15627123415470123"
"21744","108717","108717","108717","0.09378483891487122","0.09378483891487122","0.09378483891487122"
"21770","108847","108847","108847","0.06088605150580406","0.06088605150580406","0.06088605150580406"
"21779","108892","108892","108892","0.4197314381599426","0.4197314381599426","0.4197314381599426"
"21801","109002","109002","109002","0.3033258318901062","0.3033258318901062","0.3033258318901062"
"21806","109027","109027","109027","0.19387692213058472","0.19387692213058472","0.19387692213058472"
"21811","109052","109052","109052","0.23134954273700714","0.23134954273700714","0.23134954273700714"
"21842","109207","109207","109207","0.05957264453172684","0.05957264453172684","0.05957264453172684"
"21848","109237","109237","109237","0.09163384139537811","0.09163384139537811","0.09163384139537811"
"21851","109252","109252","109252","0.3170830309391022","0.3170830309391022","0.3170830309391022"
"21904","109517","109517","109517","0.3162307143211365","0.3162307143211365","0.3162307143211365"
"21914","109567","109567","109567","0.227370023727417","0.227370023727417","0.227370023727417"
"21924","109617","109617","109617","0.26047030091285706","0.26047030091285706","0.26047030091285706"
"21935","109672","109672","109672","0.2118184119462967","0.2118184119462967","0.2118184119462967"
"21947","109732","109732","109732","0.15968585014343262","0.15968585014343262","0.15968585014343262"
"21962","109807","109807","109807","0.31361740827560425","0.31361740827560425","0.31361740827560425"
"21967","109832","109832","109832","0.30847543478012085","0.30847543478012085","0.30847543478012085"
"22018","110087","110087","110087","0.395984947681427","0.395984947681427","0.395984947681427"
"22031","110152","110152","110152","0.3341004252433777","0.3341004252433777","0.3341004252433777"
"22032","110157","110157","110157","0.44461238384246826","0.44461238384246826","0.44461238384246826"
"22045","110222","110222","110222","0.5119836330413818","0.5119836330413818","0.5119836330413818"
"22047","110232","110232","110232","0.43304774165153503","0.43304774165153503","0.43304774165153503"
"22052","110257","110257","110257","0.5263131260871887","0.5263131260871887","0.5263131260871887"
"22054","110267","110267","110267","0.0771283209323883","0.0771283209323883","0.0771283209323883"
"22066","110327","110327","110327","0.08746735006570816","0.08746735006570816","0.08746735006570816"
"22091","110452","110452","110452","0.3230561316013336","0.3230561316013336","0.3230561316013336"
"22092","110457","110457","110457","0.2468772530555725","0.2468772530555725","0.2468772530555725"
"22103","110512","110512","110512","0.5367608666419983","0.5367608666419983","0.5367608666419983"
"22106","110527","110527","110527","0.21799400448799133","0.21799400448799133","0.21799400448799133"
"22127","110632","110632","110632","0.20470109581947327","0.20470109581947327","0.20470109581947327"
"22131","110652","110652","110652","0.22209066152572632","0.22209066152572632","0.22209066152572632"
"22142","110707","110707","110707","0.13498538732528687","0.13498538732528687","0.13498538732528687"
"22146","110727","110727","110727","0.548247754573822","0.548247754573822","0.548247754573822"
"22225","111122","111122","111122","0.28322887420654297","0.28322887420654297","0.28322887420654297"
"22235","111172","111172","111172","0.1058521643280983","0.1058521643280983","0.1058521643280983"
"22250","111247","111247","111247","0.5369229316711426","0.5369229316711426","0.5369229316711426"
"22263","111312","111312","111312","0.2530335783958435","0.2530335783958435","0.2530335783958435"
"22286","111427","111427","111427","0.4425773024559021","0.4425773024559021","0.4425773024559021"
"22293","111462","111462","111462","0.27165845036506653","0.27165845036506653","0.27165845036506653"
"22299","111492","111492","111492","0.11631743609905243","0.11631743609905243","0.11631743609905243"
"22320","111597","111597","111597","0.5487338304519653","0.5487338304519653","0.5487338304519653"
"22351","111752","111752","111752","0.06942152231931686","0.06942152231931686","0.06942152231931686"
"22372","111857","111857","111857","0.31672054529190063","0.31672054529190063","0.31672054529190063"
"22394","111967","111967","111967","0.1199093908071518","0.1199093908071518","0.1199093908071518"
"22397","111982","111982","111982","0.053703971207141876","0.053703971207141876","0.053703971207141876"
"22401","112002","112002","112002","0.10157612711191177","0.10157612711191177","0.10157612711191177"
"22409","112042","112042","112042","0.145676389336586","0.145676389336586","0.145676389336586"
"22439","112192","112192","112192","0.2777116596698761","0.2777116596698761","0.2777116596698761"
"22441","112202","112202","112202","0.09810496866703033","0.09810496866703033","0.09810496866703033"
"22445","112222","112222","112222","0.2922097146511078","0.2922097146511078","0.2922097146511078"
"22450","112247","112247","112247","0.48685720562934875","0.48685720562934875","0.48685720562934875"
"22451","112252","112252","112252","0.16643016040325165","0.16643016040325165","0.16643016040325165"
"22454","112267","112267","112267","0.47129958868026733","0.47129958868026733","0.47129958868026733"
"22464","112317","112317","112317","0.07233169674873352","0.07233169674873352","0.07233169674873352"
"22473","112362","112362","112362","0.2903193235397339","0.2903193235397339","0.2903193235397339"
"22499","112492","112492","112492","0.07229993492364883","0.07229993492364883","0.07229993492364883"
"22503","112512","112512","112512","0.327865868806839","0.327865868806839","0.327865868806839"
"22504","112517","112517","112517","0.10194851458072662","0.10194851458072662","0.10194851458072662"
"22506","112527","112527","112527","0.5631859302520752","0.5631859302520752","0.5631859302520752"
"22515","112572","112572","112572","0.41013091802597046","0.41013091802597046","0.41013091802597046"
"22545","112722","112722","112722","0.24186880886554718","0.24186880886554718","0.24186880886554718"
"22551","112752","112752","112752","0.10026701539754868","0.10026701539754868","0.10026701539754868"
"22558","112787","112787","112787","0.2743794322013855","0.2743794322013855","0.2743794322013855"
"22568","112837","112837","112837","0.7405809760093689","0.7405809760093689","0.7405809760093689"
"22592","112957","112957","112957","0.26221391558647156","0.26221391558647156","0.26221391558647156"
"22594","112967","112967","112967","0.3657063841819763","0.3657063841819763","0.3657063841819763"
"22625","113122","113122","113122","0.09364438056945801","0.09364438056945801","0.09364438056945801"
"22643","113212","113212","113212","0.24797099828720093","0.24797099828720093","0.24797099828720093"
"22650","113247","113247","113247","0.4162185788154602","0.4162185788154602","0.4162185788154602"
"22668","113337","113337","113337","0.15807503461837769","0.15807503461837769","0.15807503461837769"
"22683","113412","113412","113412","0.1476440727710724","0.1476440727710724","0.1476440727710724"
"22702","113507","113507","113507","0.07311056554317474","0.07311056554317474","0.07311056554317474"
"22711","113552","113552","113552","0.0501447468996048","0.0501447468996048","0.0501447468996048"
"22723","113612","113612","113612","0.1148436889052391","0.1148436889052391","0.1148436889052391"
"22733","113662","113662","113662","0.17733967304229736","0.17733967304229736","0.17733967304229736"
"22754","113767","113767","113767","0.18468283116817474","0.18468283116817474","0.18468283116817474"
"22760","113797","113797","113797","0.2912466824054718","0.2912466824054718","0.2912466824054718"
"22769","113842","113842","113842","0.5138940811157227","0.5138940811157227","0.5138940811157227"
"22803","114012","114012","114012","0.35642558336257935","0.35642558336257935","0.35642558336257935"
"22804","114017","114017","114017","0.10954687744379044","0.10954687744379044","0.10954687744379044"
"22813","114062","114062","114062","0.14103715121746063","0.14103715121746063","0.14103715121746063"
"22820","114097","114097","114097","0.13545989990234375","0.13545989990234375","0.13545989990234375"
"22827","114132","114132","114132","0.07695887982845306","0.07695887982845306","0.07695887982845306"
"22830","114147","114147","114147","0.09175276011228561","0.09175276011228561","0.09175276011228561"
"22841","114202","114202","114202","0.668010413646698","0.668010413646698","0.668010413646698"
"22847","114232","114232","114232","0.18660514056682587","0.18660514056682587","0.18660514056682587"
"22856","114277","114277","114277","0.09954416006803513","0.09954416006803513","0.09954416006803513"
"22884","114417","114417","114417","0.08535568416118622","0.08535568416118622","0.08535568416118622"
"22892","114457","114457","114457","0.1834002137184143","0.1834002137184143","0.1834002137184143"
"22904","114517","114517","114517","0.5950536131858826","0.5950536131858826","0.5950536131858826"
"22906","114527","114527","114527","0.08767114579677582","0.08767114579677582","0.08767114579677582"
"22917","114582","114582","114582","0.14620953798294067","0.14620953798294067","0.14620953798294067"
"22946","114727","114727","114727","0.27376165986061096","0.27376165986061096","0.27376165986061096"
