"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - MLM loss","run-multi-task-debiasing-1-logit - MLM loss__MIN","run-multi-task-debiasing-1-logit - MLM loss__MAX"
"34130","170649","170649","170649","2.2960052490234375","2.2960052490234375","2.2960052490234375"
"34136","170679","170679","170679","2.119337558746338","2.119337558746338","2.119337558746338"
"34137","170684","170684","170684","2.0881857872009277","2.0881857872009277","2.0881857872009277"
"34139","170694","170694","170694","2.0310354232788086","2.0310354232788086","2.0310354232788086"
"34143","170714","170714","170714","1.6695352792739868","1.6695352792739868","1.6695352792739868"
"34158","170789","170789","170789","1.87809157371521","1.87809157371521","1.87809157371521"
"34168","170839","170839","170839","2.1414763927459717","2.1414763927459717","2.1414763927459717"
"34198","170989","170989","170989","1.700294852256775","1.700294852256775","1.700294852256775"
"34211","171054","171054","171054","1.9395127296447754","1.9395127296447754","1.9395127296447754"
"34223","171114","171114","171114","2.33266019821167","2.33266019821167","2.33266019821167"
"34242","171209","171209","171209","2.169490337371826","2.169490337371826","2.169490337371826"
"34243","171214","171214","171214","1.4670133590698242","1.4670133590698242","1.4670133590698242"
"34252","171259","171259","171259","2.1906309127807617","2.1906309127807617","2.1906309127807617"
"34278","171389","171389","171389","2.289314031600952","2.289314031600952","2.289314031600952"
"34305","171524","171524","171524","1.550225853919983","1.550225853919983","1.550225853919983"
"34333","171664","171664","171664","2.5182199478149414","2.5182199478149414","2.5182199478149414"
"34345","171724","171724","171724","2.338322162628174","2.338322162628174","2.338322162628174"
"34346","171729","171729","171729","2.305711507797241","2.305711507797241","2.305711507797241"
"34348","171739","171739","171739","1.8088847398757935","1.8088847398757935","1.8088847398757935"
"34352","171759","171759","171759","2.176420211791992","2.176420211791992","2.176420211791992"
"34366","171829","171829","171829","2.0174710750579834","2.0174710750579834","2.0174710750579834"
"34393","171964","171964","171964","2.171156644821167","2.171156644821167","2.171156644821167"
"34416","172079","172079","172079","1.9056082963943481","1.9056082963943481","1.9056082963943481"
"34436","172179","172179","172179","2.478170394897461","2.478170394897461","2.478170394897461"
"34469","172344","172344","172344","1.855271339416504","1.855271339416504","1.855271339416504"
"34477","172384","172384","172384","2.257145404815674","2.257145404815674","2.257145404815674"
"34486","172429","172429","172429","2.1694023609161377","2.1694023609161377","2.1694023609161377"
"34488","172439","172439","172439","1.8145967721939087","1.8145967721939087","1.8145967721939087"
"34497","172484","172484","172484","2.7868051528930664","2.7868051528930664","2.7868051528930664"
"34512","172559","172559","172559","2.4936842918395996","2.4936842918395996","2.4936842918395996"
"34556","172779","172779","172779","1.9593560695648193","1.9593560695648193","1.9593560695648193"
"34570","172849","172849","172849","1.916846513748169","1.916846513748169","1.916846513748169"
"34590","172949","172949","172949","2.055370330810547","2.055370330810547","2.055370330810547"
"34612","173059","173059","173059","2.346022129058838","2.346022129058838","2.346022129058838"
"34616","173079","173079","173079","1.7040430307388306","1.7040430307388306","1.7040430307388306"
"34629","173144","173144","173144","2.081329822540283","2.081329822540283","2.081329822540283"
"34641","173204","173204","173204","2.0589661598205566","2.0589661598205566","2.0589661598205566"
"34647","173234","173234","173234","2.238819122314453","2.238819122314453","2.238819122314453"
"34649","173244","173244","173244","2.0443499088287354","2.0443499088287354","2.0443499088287354"
"34651","173254","173254","173254","2.4363389015197754","2.4363389015197754","2.4363389015197754"
"34661","173304","173304","173304","2.171412229537964","2.171412229537964","2.171412229537964"
"34667","173334","173334","173334","1.4609944820404053","1.4609944820404053","1.4609944820404053"
"34697","173484","173484","173484","1.6278514862060547","1.6278514862060547","1.6278514862060547"
"34708","173539","173539","173539","2.079439640045166","2.079439640045166","2.079439640045166"
"34725","173624","173624","173624","1.9660323858261108","1.9660323858261108","1.9660323858261108"
"34735","173674","173674","173674","2.0130693912506104","2.0130693912506104","2.0130693912506104"
"34746","173729","173729","173729","1.7633981704711914","1.7633981704711914","1.7633981704711914"
"34756","173779","173779","173779","1.7835386991500854","1.7835386991500854","1.7835386991500854"
"34768","173839","173839","173839","2.3939006328582764","2.3939006328582764","2.3939006328582764"
"34815","174074","174074","174074","1.8309999704360962","1.8309999704360962","1.8309999704360962"
"34816","174079","174079","174079","2.044985294342041","2.044985294342041","2.044985294342041"
"34833","174164","174164","174164","2.1448709964752197","2.1448709964752197","2.1448709964752197"
"34835","174174","174174","174174","1.9718633890151978","1.9718633890151978","1.9718633890151978"
"34839","174194","174194","174194","1.6819707155227661","1.6819707155227661","1.6819707155227661"
"34846","174229","174229","174229","1.550644874572754","1.550644874572754","1.550644874572754"
"34865","174324","174324","174324","1.731872320175171","1.731872320175171","1.731872320175171"
"34868","174339","174339","174339","1.9584494829177856","1.9584494829177856","1.9584494829177856"
"34943","174714","174714","174714","2.3450498580932617","2.3450498580932617","2.3450498580932617"
"34945","174724","174724","174724","2.241852283477783","2.241852283477783","2.241852283477783"
"34948","174739","174739","174739","1.9699273109436035","1.9699273109436035","1.9699273109436035"
"34955","174774","174774","174774","1.7879846096038818","1.7879846096038818","1.7879846096038818"
"34957","174784","174784","174784","1.6099127531051636","1.6099127531051636","1.6099127531051636"
"34971","174854","174854","174854","2.838024139404297","2.838024139404297","2.838024139404297"
"34976","174879","174879","174879","2.666229724884033","2.666229724884033","2.666229724884033"
"35003","175014","175014","175014","2.20932674407959","2.20932674407959","2.20932674407959"
"35008","175039","175039","175039","2.3625714778900146","2.3625714778900146","2.3625714778900146"
"35027","175134","175134","175134","2.2861292362213135","2.2861292362213135","2.2861292362213135"
"35033","175164","175164","175164","2.3577566146850586","2.3577566146850586","2.3577566146850586"
"35046","175229","175229","175229","1.962113857269287","1.962113857269287","1.962113857269287"
"35075","175374","175374","175374","1.298069953918457","1.298069953918457","1.298069953918457"
"35077","175384","175384","175384","1.6938612461090088","1.6938612461090088","1.6938612461090088"
"35090","175449","175449","175449","2.14194655418396","2.14194655418396","2.14194655418396"
"35091","175454","175454","175454","2.0824759006500244","2.0824759006500244","2.0824759006500244"
"35112","175559","175559","175559","2.4915380477905273","2.4915380477905273","2.4915380477905273"
"35140","175699","175699","175699","1.844281792640686","1.844281792640686","1.844281792640686"
"35174","175869","175869","175869","2.389967203140259","2.389967203140259","2.389967203140259"
"35179","175894","175894","175894","1.8370448350906372","1.8370448350906372","1.8370448350906372"
"35199","175994","175994","175994","1.7992100715637207","1.7992100715637207","1.7992100715637207"
"35207","176034","176034","176034","1.7851924896240234","1.7851924896240234","1.7851924896240234"
"35216","176079","176079","176079","2.081580638885498","2.081580638885498","2.081580638885498"
"35262","176309","176309","176309","1.8905436992645264","1.8905436992645264","1.8905436992645264"
"35268","176339","176339","176339","1.9735300540924072","1.9735300540924072","1.9735300540924072"
"35269","176344","176344","176344","2.12553071975708","2.12553071975708","2.12553071975708"
"35348","176739","176739","176739","2.04134202003479","2.04134202003479","2.04134202003479"
"35349","176744","176744","176744","2.0786306858062744","2.0786306858062744","2.0786306858062744"
"35367","176834","176834","176834","2.2755846977233887","2.2755846977233887","2.2755846977233887"
"35369","176844","176844","176844","1.9911830425262451","1.9911830425262451","1.9911830425262451"
"35387","176934","176934","176934","2.526479482650757","2.526479482650757","2.526479482650757"
"35405","177024","177024","177024","2.3094723224639893","2.3094723224639893","2.3094723224639893"
"35416","177079","177079","177079","2.0992844104766846","2.0992844104766846","2.0992844104766846"
"35421","177104","177104","177104","2.6309585571289062","2.6309585571289062","2.6309585571289062"
"35427","177134","177134","177134","2.4444923400878906","2.4444923400878906","2.4444923400878906"
"35429","177144","177144","177144","2.2896528244018555","2.2896528244018555","2.2896528244018555"
"35430","177149","177149","177149","2.356121301651001","2.356121301651001","2.356121301651001"
"35432","177159","177159","177159","1.8063554763793945","1.8063554763793945","1.8063554763793945"
"35452","177259","177259","177259","1.8495168685913086","1.8495168685913086","1.8495168685913086"
"35459","177294","177294","177294","1.6420323848724365","1.6420323848724365","1.6420323848724365"
"35462","177309","177309","177309","2.3529160022735596","2.3529160022735596","2.3529160022735596"
"35466","177329","177329","177329","1.946040391921997","1.946040391921997","1.946040391921997"
"35468","177339","177339","177339","1.7063908576965332","1.7063908576965332","1.7063908576965332"
"35488","177439","177439","177439","2.491708993911743","2.491708993911743","2.491708993911743"
"35505","177524","177524","177524","1.724436640739441","1.724436640739441","1.724436640739441"
"35543","177714","177714","177714","2.2197070121765137","2.2197070121765137","2.2197070121765137"
"35564","177819","177819","177819","2.3132402896881104","2.3132402896881104","2.3132402896881104"
"35565","177824","177824","177824","1.8650683164596558","1.8650683164596558","1.8650683164596558"
"35572","177859","177859","177859","1.8941240310668945","1.8941240310668945","1.8941240310668945"
"35582","177909","177909","177909","1.7328431606292725","1.7328431606292725","1.7328431606292725"
"35589","177944","177944","177944","1.8873792886734009","1.8873792886734009","1.8873792886734009"
"35629","178144","178144","178144","1.775911569595337","1.775911569595337","1.775911569595337"
"35630","178149","178149","178149","2.400780200958252","2.400780200958252","2.400780200958252"
"35638","178189","178189","178189","2.1174304485321045","2.1174304485321045","2.1174304485321045"
"35672","178359","178359","178359","2.1046342849731445","2.1046342849731445","2.1046342849731445"
"35676","178379","178379","178379","1.6015626192092896","1.6015626192092896","1.6015626192092896"
"35686","178429","178429","178429","1.7413851022720337","1.7413851022720337","1.7413851022720337"
"35719","178594","178594","178594","2.040132761001587","2.040132761001587","2.040132761001587"
"35730","178649","178649","178649","1.9882991313934326","1.9882991313934326","1.9882991313934326"
"35763","178814","178814","178814","2.421238660812378","2.421238660812378","2.421238660812378"
"35775","178874","178874","178874","2.3333237171173096","2.3333237171173096","2.3333237171173096"
